word,empathy,distress,stemma
conceived,3.40158870312226,3.82039407896858,conceiv
conceiving,4.75758078952577,4.62683113090792,conceiv
concentrate,3.63759938237051,2.68155925584734,concentr
concentrated,3.76520096188954,3.10701782346136,concentr
concentrating,3.76929859817486,2.97258095833813,concentr
concentration,3.26263946017968,2.00506071771468,concentr
concept,3.72587461362964,3.45106889208086,concept
concered,3.62568522579105,2.13714587697443,concer
concern,2.66306491787002,2.89060460756649,concern
concerned,2.23254399138068,2.31604152042973,concern
concerning,2.25856764244133,2.39247774020712,concern
concerns,3.72216742548315,3.04982247889943,concern
concert,4.32244271232524,3.39555474344133,concert
concieved,4.47472591241425,3.38504965318818,conciev
concious,3.2909959593841,2.89972824971798,conciou
conclusion,2.7447042050001,3.36235098947154,conclus
conclusions,3.71076066440814,4.25557204639955,conclus
concrete,4.5236458887139,4.74731237454337,concret
concur,1.54338592553619,1.89489806699126,concur
condemn,2.82266953570432,5.59751457732521,condemn
condemned,2.91121580023285,5.57251673837892,condemn
condemning,2.39606312250803,4.84966713451384,condemn
condemns,3.13622615526552,5.63402665206257,condemn
condition,3.8622039898421,3.24671507829104,condit
conditioned,3.34750012609485,3.34652489357509,condit
conditions,3.83592845663237,4.31573897166098,condit
condo,4.95009973266779,4.57779235669942,condo
condolences,5.61644749092963,5.1534408045321,condol
condoms,3.07065668445456,2.96132289192999,condom
condone,1.89965025918025,5.03639244145568,condon
conducive,3.43293667946217,3.20572979904254,conduc
conduct,3.87185389041092,4.57540467151659,conduct
conducted,4.24402359345097,4.23729162599402,conduct
conducting,4.43374506721181,4.45363777420289,conduct
confederate,3.30840526735372,3.55234660872953,confeder
confessed,2.32712702760341,4.63815892548346,confess
confident,2.55446222525522,2.84176109791944,confid
confined,3.84057610659276,3.64450942831497,confin
confinement,4.42042284222231,5.03316062255898,confin
confirmed,3.49950159505179,3.9373053669013,confirm
confirms,3.00287501196399,3.92588569648188,confirm
confiscated,3.65256870731221,4.15072749458469,confisc
confiscating,3.11859895591966,4.06580759631575,confisc
conflation,2.71627609871749,3.33948774749644,conflat
conflict,4.96728751270486,3.51739348672265,conflict
conflicted,3.06715704199932,3.66652261160708,conflict
conflicting,3.23631892453415,2.95791863885087,conflict
conflicts,4.80456657085386,2.98607941047637,conflict
conform,2.70676371067472,2.39958911044441,conform
confrontation,3.49637298624672,4.39390808610207,confront
confrontations,4.20140785903571,4.41770293775523,confront
confronted,3.32403013056034,5.2247834714874,confront
confronting,3.27913991463622,4.93691565156767,confront
confused,2.87351565878403,3.45551759972985,confus
confuses,2.54088399621987,2.78648884153417,confus
confusing,2.78676580016138,3.72400188601547,confus
confusion,3.38738969604481,3.7205860182966,confus
congratulated,3.17216049842529,3.37559791477026,congratul
congress,3.53556859513702,4.27870842729414,congress
conjure,3.85578629867404,3.4552867725533,conjur
connect,5.24491543135936,4.02328466577172,connect
connected,4.13696800694458,3.14056107320922,connect
connecting,4.78649166920971,3.62112191222356,connect
conquer,4.36934935053634,4.43610514236767,conquer
conscientious,4.33839227419275,4.16370397769334,conscienti
conscious,3.74763853730351,4.27678883855405,consciou
consciously,3.01911425950356,4.28633539942551,conscious
consciousness,4.84546122159767,4.68496504989208,conscious
consecutive,4.61451507341899,4.30503833044192,consecut
consensual,3.26728809891463,3.40363346655125,consensu
consensus,2.94464598219519,1.68494930832758,consensu
consequences,3.84235565729465,3.73417463208107,consequ
consequenes,2.33399398365416,2.23877081014407,consequen
conservation,5.30375180125933,3.45481956862795,conserv
conservative,3.34896409097919,1.39131171560508,conserv
conservatives,3.06823763171802,2.37286316753144,conserv
conserve,5.04552078787113,3.83810050586653,conserv
consider,2.12564260553375,4.06028097486115,consid
considerably,2.110218420798,2.31593319739606,consider
considerate,3.45695888289234,3.6717568144871,consider
consideration,2.98200455930573,3.40601701341876,consider
considerations,4.32329746924644,2.89526601098675,consider
considered,2.81253406914583,2.66763555997086,consid
considering,2.06376508748667,2.78088446771579,consid
consist,2.57661327854458,2.26455577109014,consist
consistency,3.13774560196722,3.18147805461054,consist
consistently,2.7435784922014,3.56326386554195,consist
conspiracies,2.20369477911968,2.12763660250235,conspiraci
conspiracy,1.93391405669393,2.85957221793033,conspiraci
constant,3.04352030360602,2.85156000427819,constant
constantly,2.48807590470214,4.28748704393612,constantli
constituents,5.65544944447937,4.65278011685338,constitu
constitution,5.06363679461507,3.50886284529316,constitut
constructed,3.29489466127029,3.25674700919131,construct
constructive,2.07746344332729,2.07126664024457,construct
construed,3.80777441959954,3.49981300659751,constru
consulate,4.06227872337426,4.00686452250732,consul
consultants,4.80325506527413,3.40457471294662,consult
consume,4.51513649647544,4.5925988980211,consum
consumer,4.19473164436712,3.24160919095939,consum
consumers,4.33598302592292,4.37785110988276,consum
consuming,4.64183545143957,4.86300377517442,consum
contact,5.24313037652397,3.93532310785437,contact
contacted,4.35742739057877,3.89493442233966,contact
contacts,3.52217894017005,1.97061554938721,contact
contain,3.32662028494682,2.8926001803826,contain
contained,2.36637520484306,2.16624524243826,contain
containers,4.14480492553377,4.45145488001028,contain
containing,3.18863220824594,2.43807170597887,contain
contaminate,3.74905629632397,4.8470236839439,contamin
contaminated,3.87736631756031,4.61867270286999,contamin
contamination,4.52674817333336,4.47490875181806,contamin
content,3.61215862188688,2.19702818967722,content
context,3.60665960201696,2.18263611402951,context
contingency,2.75558961211946,2.09841440223048,conting
continually,2.87589993991448,4.98124994752593,continu
continue,2.33708437236803,4.33458175134398,continu
continued,2.46756538931152,3.96865097534718,continu
continues,3.31851116292607,4.1715052120002,continu
continuing,2.09748033650436,4.40465171907801,continu
continuous,4.47918651435952,4.6269512722564,continu
contraceptive,3.41689310648177,2.67827387305179,contracept
contraceptives,4.05860489352133,2.77933219630482,contracept
contract,3.27442551971876,3.60825084372398,contract
contracted,2.96606742077975,3.81993379291402,contract
contracting,2.83349811498559,4.01760150915714,contract
contracts,2.74003376835749,3.37422482954116,contract
contradict,2.32025042372894,3.40735505414195,contradict
contradicted,2.36053748094064,4.1390541198604,contradict
contradicts,2.38100734801002,3.86607276111209,contradict
contrast,3.23167061157209,2.96426086003571,contrast
contribute,2.96486691594515,2.35091592197658,contribut
contributed,2.49523190598134,2.54395976210058,contribut
contributes,2.90266455294149,2.66476966702423,contribut
contributing,2.50326943204581,2.77246499300075,contribut
contribution,3.84243580962565,2.03158785617659,contribut
contributions,3.77284029272846,1.93728938935771,contribut
contributor,3.62150045619801,2.5665309594132,contributor
control,2.62297152373741,3.02627639072733,control
controlled,2.7802991732002,3.13040853675027,control
controls,2.46072468952442,2.33772150168877,control
controversy,2.42903363822313,2.03391550527026,controversi
convenience,3.32880972542995,2.58404931001684,conveni
convention,2.77151176266475,3.08202475788669,convent
conventions,2.48897767442244,2.74880314729799,convent
conversation,1.72482975557175,1.60699734246783,convers
conversion,5.46564834166236,3.7486780137234,convers
convert,5.07425786609172,4.42799430091893,convert
convey,5.57026845867955,4.90325420028622,convey
conveyed,4.96780476645548,4.64083707076344,convey
conveying,5.22957407742114,4.69319343109456,convey
conveyor,5.90454126664219,5.91588864724352,conveyor
convict,3.6921224386984,5.37081367958332,convict
convicted,3.17479343761963,5.26867752658109,convict
convicts,2.75517840048707,4.58106028351472,convict
convince,2.43999698574257,3.91841548000265,convinc
convoluted,1.37525165652021,2.00734195238954,convolut
convoy,4.8950117551397,4.75811933940272,convoy
coo,3.77423224156729,3.05354019521981,coo
cook,1.8318840431784,2.1275130983449,cook
cooked,2.17623201509529,2.96923424118234,cook
cool,2.41136575385244,1.49082134988393,cool
cooped,2.67174261476601,4.59081410059546,coop
cooperate,1.60041230813443,4.37259341041346,cooper
cooperates,2.40250024144741,3.48522580666098,cooper
cooperation,3.04505815235192,4.16431237512537,cooper
cooperative,2.24566860784555,3.72927013653719,cooper
coordinate,4.23106476424324,3.83690563619387,coordin
cop,2.45240258755357,3.6674611677554,cop
cope,4.10616174592636,3.91707910196779,cope
coped,3.58701643691921,2.74285925846756,cope
copenhagen,4.4130336861819,3.8654744680777,copenhagen
coping,3.74227906360066,3.34289514708229,cope
cops,2.40836978569425,3.51338141909984,cop
copy,3.91394331550605,3.3208564445486,copi
corals,4.43795463375932,4.5883655814958,coral
core,3.5296222732592,3.16420496843893,core
cornea,5.0175446830251,2.17179408801817,cornea
corner,1.80413665967274,3.30984392091201,corner
coroners,3.96746948555046,4.48968497247106,coron
corporate,3.83535615788338,3.21175761822113,corpor
corporations,2.7188349909764,3.61637748811105,corpor
corps,2.83980789073961,2.09006190931119,corp
correct,2.70685958886994,1.66301109852438,correct
corrected,3.25614747912735,2.65169657838678,correct
corrections,3.23178520411345,3.37097473803659,correct
corroded,3.09918496871867,3.86747243859337,corrod
corrupt,2.40264965082311,3.72825431624756,corrupt
corrupted,2.91829259057503,3.1574539833717,corrupt
corruption,4.09853519945948,3.75252888665929,corrupt
corupt,3.22524679525232,3.57123529610384,corupt
cosmetics,2.1296291220253,2.36859474047865,cosmet
cost,3.56821817472926,2.96740262047673,cost
costing,3.15849887265557,3.31958326447434,cost
costly,3.64326304933234,3.78516793925882,costli
costs,3.07939228484056,3.37888784679224,cost
couch,3.9921428353534,3.62378410904164,couch
cought,2.99079357858955,2.39742123265854,cought
could,3.01852631450777,3.50202990561356,could
couldn,3.24649291932922,3.82308687908664,couldn
couldnt,4.11882582889184,2.79678210151674,couldnt
council,3.63845083636491,4.20930988985256,council
counseling,5.01958243006384,4.02396745860048,counsel
counselling,5.79779785337632,4.7792663352398,counsel
count,4.00862610175007,4.57007871029772,count
counted,3.98770260235913,4.32274901597534,count
counterfeit,1.82740020756068,3.51673387984781,counterfeit
counterparts,3.8993034804484,2.27724223693541,counterpart
counting,4.67149803459296,4.77140627761385,count
countless,4.16908772022046,4.23578233974263,countless
countries,2.72804802776125,4.24902946058768,countri
country,3.44501416799658,3.45982541993354,countri
counts,3.62766952938859,3.63477839372506,count
county,3.67974104614371,3.10591847338409,counti
coup,3.33723823770593,2.12700646607466,coup
couple,3.22463225616489,2.18733556527025,coupl
couples,3.36066617346516,2.39439037153708,coupl
coupling,3.28003353436463,2.33616300972089,coupl
courage,3.61234050954389,3.84236812736539,courag
courier,3.71618813663721,2.85547315933096,courier
course,1.93027392410113,2.02866586896789,cours
court,2.48404936356543,2.39696158667345,court
courtesy,3.20764554684173,2.88085165223532,courtesi
courthouse,4.40726909866171,3.6977456358577,courthous
courts,2.47744816661362,2.53667027321649,court
cousin,4.2458687571321,3.57756635780823,cousin
coutries,4.51204293886583,3.4613192961257,coutri
cover,3.52174265196854,2.97383333278404,cover
coverage,3.95309621071834,2.26464022701807,coverag
covered,3.32381154860238,1.87852826485132,cover
covering,3.15258879269925,2.29746060719776,cover
covers,3.66307767996927,2.02759148952601,cover
cow,3.62365742048018,4.23434250867298,cow
cowardice,2.92254398288755,4.86356681262898,cowardic
cowardly,1.39537562429635,4.51663724327947,cowardli
cowards,2.64871516377493,4.30576649814314,coward
cowboys,2.48512448954019,1.90293236612335,cowboy
coworker,3.583430397111,4.81060727163635,cowork
coworkers,4.34700687749759,4.31471399796278,cowork
crack,1.22767044219991,1.30146128839724,crack
crackdown,3.82405091052156,4.07739376687825,crackdown
cracked,1.47944058982147,2.0053282667103,crack
cracks,1.89907537865608,1.95591991340461,crack
craft,4.53509429418295,3.93084746112751,craft
crap,1.79817675031684,1.68856228468044,crap
crapping,2.29840531686785,2.7654347629351,crap
crappy,3.01174137146241,2.82930051550095,crappi
craps,2.54398571710703,3.43256290534369,crap
crash,3.9185076681884,3.24561090198568,crash
crashed,4.21021335810243,4.05860386804927,crash
crashes,3.41023681900666,2.94567919838617,crash
crawling,4.24369373452517,4.92505730963134,crawl
crazed,1.48405860600301,4.34650855373565,craze
crazier,1.266910323629,3.26331848805799,crazier
crazies,1.22516841096065,2.70724082464011,crazi
craziest,1.28082644047763,3.87714859872329,craziest
craziness,2.32176099852589,3.36848623469535,crazi
crazy,2.42988039575994,3.88267078322054,crazi
create,3.02243386438893,4.35880055276453,creat
created,2.95700791533296,4.14989830247301,creat
creates,2.59455627230621,3.98559865987556,creat
creating,2.28668703805333,3.80918364349778,creat
creature,3.23850120555919,4.72530533421311,creatur
creatures,4.5891846113223,5.05053333401088,creatur
credible,3.08765630394066,3.28750351445104,credibl
credit,2.60032715651017,3.63723806093524,credit
creek,4.67171069686557,4.16006212956293,creek
creeped,1.54806986404359,4.6725100508346,creep
creeps,1.39902869272714,3.5755296972993,creep
creepy,1.16479982541372,4.32611420247439,creepi
cremate,3.61312931793191,5.34230447735337,cremat
crescent,4.75900170048401,4.21884899652099,crescent
crew,3.22325626668268,3.15726332022566,crew
crews,4.61964777105445,4.24056034873758,crew
cricket,2.14992377019756,2.47818888638543,cricket
cried,5.57444188788398,5.98922018800883,cri
cries,5.27564053503296,5.1896162313606,cri
crime,3.08762676631818,4.6263278029185,crime
crimes,2.60467345878679,4.64618055193822,crime
criminal,2.14148143520718,4.32460685827066,crimin
criminalization,3.74914866868091,5.0543481570633,crimin
criminalize,2.7915517626165,5.31528155449274,crimin
criminals,1.61450299043177,3.98275241025841,crimin
crippled,3.2271368883785,4.1798315834381,crippl
crises,4.17739118375557,3.53834558925609,crisi
crisis,3.67244179127074,4.31560452640934,crisi
critic,3.40175005984147,3.08186771995789,critic
critical,4.372692162269,3.74924888744633,critic
critically,4.69450605321288,4.7441342262918,critic
criticism,2.71980186860891,2.56891161720183,critic
criticize,1.91170908420659,3.20922049418238,critic
criticized,3.07562862267153,4.23276667181096,critic
critics,3.05712781182311,2.88425534158637,critic
critizice,2.33399398365416,2.23877081014407,critizic
critters,4.14326332297596,4.02894318813179,critter
crops,3.59377551682258,4.0546819434266,crop
cross,4.56069586041213,5.07736459273424,cross
crosses,4.50151212903326,4.88315144984299,cross
crossfire,4.43118654407183,4.71965081435448,crossfir
crossing,4.27932609197012,5.23221111216296,cross
