empathy	distress	essay	emotion	gender	education	race	age	income	personality_conscientiousness	personality_openess	personality_extraversion	personality_agreeableness	personality_stability	iri_perspective_taking	iri_personal_distress	iri_fantasy	iri_empathatic_concern	neutral	joy	anger	sadness	disgust	hope	surprise	fear
4.5	4.75	“The vast majority of battleground states have Republicans overseeing their election systems,” Moore told POLITICO last week. “It’s safe to assume they’re not rigging the process either against Donald Trump or for anyone else.” Meanwhile, Trump’s downward spiral has forced House Republicans to scramble to secure their once-safe majority and the difficult balancing act between Trump’s die-hard supporters and moderate independents has begun to take its toll on vulnerable Senate candidates like New Hampshire’s Kelly Ayotte. She trailed by 8 points in a poll released on Thursday, after polls earlier this month showed a dead heat. For the party that put Trump forward, the race has become less of a suspenseful thriller and more, to use a favorite Trump term, of a “horror show.”	neutral	1.0	4.0	3.0	30.0	60000.0	3.5	4.5	3.5	4.0	3.5	2.571	2.571	3.143	3.0	1	0	0	0	0	0	0	0
2.833	3.0	I certainly feel bad for people having to live in such horrible conditions. However, I also feel bad for the regions that these refugees are going to. It has to be a huge strain on these countries to accept large numbers of homeless that will just depress their economy. It is a tough situation and I can see both sides of it.	sadness	2.0	4.0	1.0	31.0	24000.0	4.5	6.0	2.0	4.5	2.5	3.286	3.143	2.4290000000000003	2.0	0	0	0	1	0	0	0	0
1.0	1.0	It is extremely upsetting that there is a cultural war going on and no one seems to care. The values of muslims in general are not compatible with western culture. Further more, it is an ideology that promotes violence and terrorism. Until people become less tolerant of this disgusting dogma, things like this will continue to happen. If muslims want to be viewed in a better light in the west, they need to work on reforming their religion from within.	sadness	2.0	4.0	1.0	31.0	24000.0	4.5	6.0	2.0	4.5	2.5	3.286	3.143	2.4290000000000003	2.0	0	0	0	1	0	0	0	0
1.0	1.0	I can not blame people for leaving. Living in an area that is prone to natural disasters, like an area that is below sea level and near a coast, is a bad idea. It is bad for the government of Louisiana, but you can't blame these people for getting out. And, of course, there is nothing that they can do to stop them.	anger	2.0	4.0	1.0	31.0	24000.0	4.5	6.0	2.0	4.5	2.5	3.286	3.143	2.4290000000000003	2.0	0	0	1	0	0	0	0	0
2.0	2.0	If he is not responsible for the killings, it would be baffling as to why he would attack the officers. If it turns out that he was responsible for these killings, it is good that he can no longer harm anyone else. It must be a nerve-wracking job to be a police officer, knowing that at any moment someone could attack you for no good reason.	fear	2.0	4.0	1.0	31.0	24000.0	4.5	6.0	2.0	4.5	2.5	3.286	3.143	2.4290000000000003	2.0	0	0	0	0	0	0	0	1
1.0	1.0	Yet another reason to have more strict immigration rules. These people know the dangers that they face when they do this, so it is hard to feel very sorry for them. I don't think giving them more information on these dangers will stop them, but patrolling the waters and turning these human traffickers back will. If it is made difficult for these human traffickers to exploit these people, it will happen less often.	sadness	2.0	4.0	1.0	31.0	24000.0	4.5	6.0	2.0	4.5	2.5	3.286	3.143	2.4290000000000003	2.0	0	0	0	1	0	0	0	0
1.0	2.75	Hello friend,  I was distressed reading the article about the bankruptcy of American Apparel. However, it is clear that there were so many problems with the company, including the CEO, that the company has been doomed for a while. It's a shame the company was so poorly mismanaged. Maybe if they had a different CEO, they would have been able to survive.	fear	1.0	6.0	1.0	38.0	50000.0	7.0	7.0	7.0	7.0	6.5	3.857	2.571	4.0	4.143	0	0	0	0	0	0	0	1
2.0	5.0	Hello friend,  It's sad that thousands of hectares of tropical forests in Latin America have been changed from their natural habitat to grow bananas. The rise of different types of diseases that focus on banana tress is alarming. I hope we can find a cure for these diseases before it's too late.  I did not realize bananas were a genetic accident. Lucky for us!	sadness	1.0	6.0	1.0	38.0	50000.0	7.0	7.0	7.0	7.0	6.5	3.857	2.571	4.0	4.143	0	0	0	1	0	0	0	0
3.0	2.5	Hello friend,  This article cracks me up. As someone who hates Trump, I think it's hilarious. Realistically, the mother should've just talked to her son about the reasons she dislikes Trump. Trying to convince him that Trump is a immoral person would've been a better use of her time. What makes me mad though, is that people called CPS on her. People always trying to get involved in everybody's business.	anger	1.0	6.0	1.0	38.0	50000.0	7.0	7.0	7.0	7.0	6.5	3.857	2.571	4.0	4.143	0	0	1	0	0	0	0	0
6.0	7.0	Hello friend,  This article scared me. I can't believe how high suicide rates have become in teens. I understand that young teens are more inclined to act impulsively. One bad day at school can triger a suicide attempt, that's crazy! Schools should do a much better job protecting children from bullying. I know that's impossible to eradicate it, but it schools and parents take the issue seriously enough, we could at least reduce the number of suicides.	sadness	1.0	6.0	1.0	38.0	50000.0	7.0	7.0	7.0	7.0	6.5	3.857	2.571	4.0	4.143	0	0	0	1	0	0	0	0
1.0	6.5	Hello friend,  I'm so glad I don't have a Wells Fargo account. I've hated this company for a long time. I've heard from friends that have an account there that they hated it. It's not surprising that Wells Fargo was opening fake accounts. Imagine the headache of having to deal with that on your credit report. Those customers should be compensated big time for this. Of course, nobody will be prosecuted.	disgust	1.0	6.0	1.0	38.0	50000.0	7.0	7.0	7.0	7.0	6.5	3.857	2.571	4.0	4.143	0	0	0	0	1	0	0	0
1.167	2.25	Check out this article.  Remember I was telling you the other day about that man from the bank who approached me in the market?  He was asking about my savings plan and long and short term goals.  He also asked about my mortgage.  I bet he has the same pressures as the bank workers in Pennsylvania.  So shady!  I would never want to work under that kind of pressure.	sadness	2.0	6.0	1.0	42.0	105000.0	6.0	6.5	3.0	6.5	2.5	3.714	2.4290000000000003	4.714	4.714	0	0	0	1	0	0	0	0
2.667	4.5	Wow!  I didn;t know tigers were in such trouble!  This makes me want to do more research and donate to the National Tiger Conservation Authority.  We must protect these animals!  It is so disturbing that poaching is still so problematic in today's society.  I have heard of poaching of other animals, but rarely about tigers.  I hope something can be done, and soon, to help tigers.	surprise	2.0	6.0	1.0	42.0	105000.0	6.0	6.5	3.0	6.5	2.5	3.714	2.4290000000000003	4.714	4.714	0	0	0	0	0	0	1	0
5.332999999999999	2.375	I like Lena Heady, and, even though she plays one of the worst mother's on television, I can imagine that she must be a ball of nerves over this custody dispute.  I can;t imagine having to go through this, especially since the custody seemed to be agreed upon.  Her ex husband doesn't seem to be thinking about Wylie's best interest - only his own.  If it were me, I'd fight tooth and nail to kepp my son in the same country as me.	joy	2.0	6.0	1.0	42.0	105000.0	6.0	6.5	3.0	6.5	2.5	3.714	2.4290000000000003	4.714	4.714	0	1	0	0	0	0	0	0
6.332999999999999	3.75	Sally Brampton should serve as an example to others.  Talk about being forgotten.  She demonstrated clear signs of needing help, and the system failed her.  What a terrible loss!  A successful, intelligent, conflicted woman who was lost way too soon.  It is sad to see someone struggle with depression and other mental illnesses.  Society needs to do better to help people in need, especially when they are asking for it.  IT is a shame what happened to her.	sadness	2.0	6.0	1.0	42.0	105000.0	6.0	6.5	3.0	6.5	2.5	3.714	2.4290000000000003	4.714	4.714	0	0	0	1	0	0	0	0
6.167000000000001	5.125	YOu hear about the environmental cost of using coal, but it is very upsetting to read about specific people and how their lives have changed, for the worse, because of coal mining.  Further upsetting is to hear about the animals effected.  Elephants invading villages, being electrocuted, hurting humans, all because their land is being taken for coal.  Sad! People are dying from lack of fresh air and water, and it is wrong.	sadness	2.0	6.0	1.0	42.0	105000.0	6.0	6.5	3.0	6.5	2.5	3.714	2.4290000000000003	4.714	4.714	0	0	0	1	0	0	0	0
2.0	1.75	Here we go again, talking about political figures forging and waging war for the popular vote. They switch sides and change their point of view so much that it is easy to say they don't care about the common person, only their chair in office. I think that the parties have merged into one, one mass all out war to get into office.	disgust	1.0	6.0	1.0	32.0	39000.0	7.0	6.5	5.0	7.0	7.0	5.0	1.0	4.143	4.857	0	0	0	0	1	0	0	0
6.832999999999999	1.625	This is a very sad article. Being of of the first female fighter pilots must have given her and her family great honor. I think that there should be more training for all pilots who deal in these acrobatic flying routines. I also think that women have just as much of a right to become a fighter pilot as men.	sadness	1.0	6.0	1.0	32.0	39000.0	7.0	6.5	5.0	7.0	7.0	5.0	1.0	4.143	4.857	0	0	0	1	0	0	0	0
5.0	5.25	It must be extremely difficult to find these lone wolf terrorist. I can only begin to understand the type of manpower needed to pursue these people. I think that most of them are mentally ill and hard to catch before they commit the crime. It makes me think of the movie Minority Report and how that type of technology might become available with the advance of A.I..	neutral	1.0	6.0	1.0	32.0	39000.0	7.0	6.5	5.0	7.0	7.0	5.0	1.0	4.143	4.857	1	0	0	0	0	0	0	0
7.0	1.875	I think that these types of tragic accidents are far and few. I might be wrong, though I don't hear of too many of them. I think that they may need to reevaluate some of their maintenance techniques to try and make this even more uncommon. It must of really devastated the family and friends of those who lost their lives.	sadness	1.0	6.0	1.0	32.0	39000.0	7.0	6.5	5.0	7.0	7.0	5.0	1.0	4.143	4.857	0	0	0	1	0	0	0	0
